,state_id,NAME,ADDRESS,CITY,ZIP,OWNER,BEDS,RATING,WEBSITE
102,42,MEMORIAL HOSPITAL,1110 N SARAH DEWITT DRIVE,GRAPEVINE,78629,GOVERNMENT - DISTRICT/AUTHORITY,34.0,4.5,http://www.logansportmemorial.org
103,42,MEMORIAL HOSPITAL,1110 N SARAH DEWITT DRIVE,GRAPEVINE,78629,GOVERNMENT - DISTRICT/AUTHORITY,34.0,4.5,http://www.memorialhcs.org
104,42,MEMORIAL HOSPITAL,1110 N SARAH DEWITT DRIVE,GRAPEVINE,78629,GOVERNMENT - DISTRICT/AUTHORITY,34.0,4.5,http://www.memorialcommunityhealth.org/
105,42,MEMORIAL HOSPITAL,1110 N SARAH DEWITT DRIVE,GRAPEVINE,78629,GOVERNMENT - DISTRICT/AUTHORITY,34.0,4.5,http://www.memhosp.com
106,42,MEMORIAL HOSPITAL,1110 N SARAH DEWITT DRIVE,GRAPEVINE,78629,GOVERNMENT - DISTRICT/AUTHORITY,34.0,4.5,http://www.mhsks.org
107,42,MEMORIAL HOSPITAL,1110 N SARAH DEWITT DRIVE,GRAPEVINE,78629,GOVERNMENT - DISTRICT/AUTHORITY,34.0,4.5,http://www.gonzaleshealthcare.com/
108,42,MEMORIAL HOSPITAL,1110 N SARAH DEWITT DRIVE,GRAPEVINE,78629,GOVERNMENT - DISTRICT/AUTHORITY,34.0,4.5,http://www.conversehospital.com
109,42,MEMORIAL HOSPITAL,1110 N SARAH DEWITT DRIVE,GRAPEVINE,78629,GOVERNMENT - DISTRICT/AUTHORITY,34.0,4.5,http://www.stilwellmemorialhospital.com
110,42,MEMORIAL HOSPITAL,1110 N SARAH DEWITT DRIVE,GRAPEVINE,78629,GOVERNMENT - DISTRICT/AUTHORITY,34.0,4.5,http://www.mchd.net/getpage.php?name=about
111,42,MEMORIAL HOSPITAL,1110 N SARAH DEWITT DRIVE,GRAPEVINE,78629,GOVERNMENT - DISTRICT/AUTHORITY,34.0,4.5,NOT AVAILABLE
112,42,MEMORIAL HOSPITAL,1110 N SARAH DEWITT DRIVE,GRAPEVINE,78629,GOVERNMENT - DISTRICT/AUTHORITY,34.0,4.5,http://www.mhcs.us/
113,42,MEMORIAL HOSPITAL,224 EAST 2ND STREET,DUMAS,79029,GOVERNMENT - DISTRICT/AUTHORITY,25.0,4.5,http://www.seminolehospitaldistrict.com
114,42,MEMORIAL HOSPITAL,224 EAST 2ND STREET,DUMAS,79029,GOVERNMENT - DISTRICT/AUTHORITY,25.0,4.5,http://www.logansportmemorial.org
115,42,MEMORIAL HOSPITAL,224 EAST 2ND STREET,DUMAS,79029,GOVERNMENT - DISTRICT/AUTHORITY,25.0,4.5,http://www.memorialhcs.org
116,42,MEMORIAL HOSPITAL,224 EAST 2ND STREET,DUMAS,79029,GOVERNMENT - DISTRICT/AUTHORITY,25.0,4.5,http://www.memorialcommunityhealth.org/
117,42,MEMORIAL HOSPITAL,224 EAST 2ND STREET,DUMAS,79029,GOVERNMENT - DISTRICT/AUTHORITY,25.0,4.5,http://www.memhosp.com
118,42,MEMORIAL HOSPITAL,224 EAST 2ND STREET,DUMAS,79029,GOVERNMENT - DISTRICT/AUTHORITY,25.0,4.5,http://www.mhsks.org
119,42,MEMORIAL HOSPITAL,224 EAST 2ND STREET,DUMAS,79029,GOVERNMENT - DISTRICT/AUTHORITY,25.0,4.5,http://www.gonzaleshealthcare.com/
120,42,MEMORIAL HOSPITAL,224 EAST 2ND STREET,DUMAS,79029,GOVERNMENT - DISTRICT/AUTHORITY,25.0,4.5,http://www.conversehospital.com
121,42,MEMORIAL HOSPITAL,224 EAST 2ND STREET,DUMAS,79029,GOVERNMENT - DISTRICT/AUTHORITY,25.0,4.5,http://www.stilwellmemorialhospital.com
122,42,MEMORIAL HOSPITAL,224 EAST 2ND STREET,DUMAS,79029,GOVERNMENT - DISTRICT/AUTHORITY,25.0,4.5,http://www.mchd.net/getpage.php?name=about
123,42,MEMORIAL HOSPITAL,224 EAST 2ND STREET,DUMAS,79029,GOVERNMENT - DISTRICT/AUTHORITY,25.0,4.5,NOT AVAILABLE
124,42,MEMORIAL HOSPITAL,224 EAST 2ND STREET,DUMAS,79029,GOVERNMENT - DISTRICT/AUTHORITY,25.0,4.5,http://www.mhcs.us/
125,42,SHAMROCK GENERAL HOSPITAL,1000 SOUTH MAIN STREET,SHAMROCK,79079,GOVERNMENT - DISTRICT/AUTHORITY,25.0,3.1,NOT AVAILABLE
126,42,KINDRED HOSPITAL EL PASO,1740 CURIE DRIVE,EL PASO,79902,PROPRIETARY,62.0,4.0,http://www.khelpaso.com
127,42,EL PASO LTAC HOSPITAL,"1221 NORTH COTTON,THIRD FLOOR",EL PASO,79902,PROPRIETARY,33.0,3.4,http://epltachospital.com/
128,42,LIFECARE HOSPITALS OF FORT WORTH,6201 OVERTON RIDGE BOULEVARD,FORT WORTH,76132,PROPRIETARY,80.0,4.4,http://www.lifecare-hospitals.com/hospital/ftworth
129,42,TEXAS HEALTH SPECIALTY HOSPITAL FORT WORTH,"1301 PENNSYLVANIA AVENUE,4TH FLOOR",FORT WORTH,76104,NON-PROFIT,15.0,3.4,http://www.texashealth.org/SpecialtyHospital
130,42,KINDRED HOSPITAL - TARRANT COUNTY - FORT WORTH SOUTHWEST,7800 OAKMONT BOULEVARD,FORT WORTH,76132,PROPRIETARY,80.0,4.7,http://www.kindredhospitalfwsw.com/
131,42,KINDRED HOSPITAL - FORT WORTH,815 EIGHTH AVENUE,FORT WORTH,76104,PROPRIETARY,67.0,4.5,http://www.kindredfortworth.com/
132,42,REGENCY HOSPITAL OF FORT WORTH,6801 OAKMONT BOULEVARD,FORT WORTH,76132,PROPRIETARY,44.0,4.0,http://www.regencyhospital.com
133,42,HANSFORD COUNTY HOSPITAL,707 SOUTH ROLAND STREET,SPEARMAN,79081,GOVERNMENT - DISTRICT/AUTHORITY,25.0,3.9,http://www.hchd.net
134,42,BAYLOR SCOTT & WHITE SURGICAL HOSPITAL AT SHERMAN,3601 NORTH CALAIS STREET,SHERMAN,75090,PROPRIETARY,14.0,4.5,http://baylorsherman.com/
135,42,BAYLOR SCOTT & WHITE HOSPITAL - TAYLOR,305 MALLARD LANE,TAYLOR,76574,NON-PROFIT,25.0,,http://www.sw.org/location/taylor-hospital
136,42,CHRISTUS MOTHER FRANCES HOSPITAL - SULPHUR SPRINGS,115 AIRPORT ROAD,SULPHUR SPRINGS,75483,GOVERNMENT - DISTRICT/AUTHORITY,96.0,2.9,http://www.hcmh.com
137,42,ROLLING PLAINS MEMORIAL HOSPITAL,200 EAST ARIZONA AVENUE,SWEETWATER,79556,GOVERNMENT - DISTRICT/AUTHORITY,85.0,3.7,http://www.rpmh.net
138,42,SOLARA HOSPITAL HARLINGEN,508 VICTORIA LANE,HARLINGEN,78550,PROPRIETARY,41.0,4.0,http://www.chghospitals.com/harlingen/
139,42,UNIVERSITY OF TEXAS HEALTH CENTER - TYLER,11937 HIGHWAY 271 NORTH,TYLER,75708,GOVERNMENT - STATE,123.0,4.3,http://www.uthct.edu
140,42,KINDRED HOSPITAL HOUSTON NORTHWEST,11297 FALLBROOK DRIVE,HOUSTON,77065,PROPRIETARY,84.0,4.5,http://www.khhoustonnw.com/
141,42,PINE VALLEY SPECIALTY HOSPITAL,6160 SOUTH LOOP EAST,HOUSTON,77087,PROPRIETARY,59.0,4.0,http://www.pinevalleyspecialtyhospital.com/wp-pine/
142,42,PLAZA SPECIALTY HOSPITAL,1300 BINZ STREET,HOUSTON,77004,PROPRIETARY,65.0,3.0,http://www.plazaspecialtyhospital.com
143,42,ICON HOSPITAL,19211 MCKAY DRIVE,HUMBLE,77338,PROPRIETARY,42.0,,http://www.acuityhealthcare.net
144,42,HOUSTON METHODIST ST. CATHERINE HOSPITAL,701 SOUTH FRY,KATY,77450,NON-PROFIT,102.0,3.0,http://www.houstonmethodist.org/locations/long-term-acute-care/st-catherine-katy/
145,42,HILLCREST BAPTIST MEDICAL CENTER,3000 HERRING AVENUE,WACO,76708,NON-PROFIT,576.0,3.0,http://www.hillcrest.net
146,42,LAREDO SPECIALTY HOSPITAL,2005 BUSTAMANTE STREET,LAREDO,78041,PROPRIETARY,40.0,4.5,http://www.lsh.ernesthealth.com
147,42,COVENANT SPECIALTY HOSPITAL,3815 20TH STREET,LUBBOCK,79410,PROPRIETARY,56.0,2.7,http://www.covenanthealth.org/view/Facilities/Specialty_Hospital
148,42,CHI ST LUKES HEALTH MEMORIAL SPECIALTY HOSPITAL,"1201 WEST FRANK AVENUE,SUITE 5D",LUFKIN,75904,NON-PROFIT,26.0,2.6,http://www.memorialhealth.us/
149,42,PAM SPECIALTY HOSPITAL OF LULING,200 MEMORIAL DRIVE,LULING,78648,PROPRIETARY,34.0,4.0,http://www.warmsprings.org/our-facilities/hospitals/warm-springs-specialty-hospital-luling/
150,42,KINDRED HOSPITAL - MANSFIELD,1802 HIGHWAY 157 NORTH,MANSFIELD,76063,PROPRIETARY,55.0,4.4,http://www.kindredmansfield.com
